road_id,latitude,longitude,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_24h,temperature,humidity,traffic_level,average_speed,road_condition,road_age,maintenance_score,slope,elevation,river_distance,historical_incidents,incident_count_7d,incident_count_30d,previous_disruptions,disruption
NH37_002,28.378889,95.886466,0.34,1.1,1.03,1.9,24.6,71.1,0.202,54.7,0.7179,7.4,0.9187,45.08,1615.3,1.195,2,0,5,2,0
NH13_010,24.183569,90.30111,2.24,7.38,13.17,21.07,16.8,61.4,0.552,33.6,0.6227,10.6,0.715,10.06,867.0,1.686,1,2,4,1,0
NH13_007,25.66258,91.718794,0.75,0.82,1.68,2.58,31.1,54.2,0.4363,43.0,0.5977,2.3,0.8008,1.73,321.4,1.291,8,1,0,2,0
NH15_003,26.32568,95.869624,2.25,4.93,8.51,12.96,27.5,83.6,0.6827,25.8,0.486,7.7,0.7045,2.56,1908.3,3.095,3,0,8,1,0
NH13_001,27.220701,96.688366,1.13,1.73,4.4,5.73,17.1,43.2,0.4967,42.7,0.7176,27.3,0.2615,18.18,1375.3,2.369,4,0,6,1,0
NH15_005,24.822399,95.610921,1.4,2.76,5.92,8.16,20.9,45.7,0.1804,52.2,0.8513,29.1,0.1776,2.0,2040.4,0.923,5,2,10,2,1
SH02_002,25.844057,96.552175,2.53,6.33,11.62,14.8,10.2,47.1,0.4776,38.0,0.2793,11.9,0.6196,10.68,3000.7,4.686,0,0,0,1,0
NH15_002,28.870784,94.01114,2.57,5.73,8.54,10.82,27.6,92.8,0.4899,32.5,0.6876,27.6,0.1239,1.33,446.1,4.984,3,3,2,3,0
NH13_004,26.621011,95.703006,1.68,2.62,3.71,7.2,14.3,92.3,0.4199,42.2,0.4462,26.8,0.2557,3.25,2498.8,4.991,8,0,5,1,0
NH27_002,28.092788,92.350235,3.06,6.48,6.19,11.68,18.8,72.0,0.2184,54.2,0.6461,10.9,0.5791,1.15,2800.7,0.952,2,1,6,1,0
NH13_004,26.666282,95.746148,1.14,5.97,7.43,10.01,20.2,66.9,0.7096,29.7,0.6119,21.2,0.4746,0.03,317.0,2.632,4,2,4,1,0
NH13_006,26.557404,94.934005,1.51,2.42,4.3,5.51,13.7,88.9,0.41,48.1,0.6578,24.5,0.2964,3.59,2130.5,0.269,2,0,3,0,0
NH13_005,27.42059,94.126191,1.18,2.41,2.85,4.04,17.0,89.0,0.1499,47.7,0.8901,17.5,0.5086,7.39,394.1,0.558,2,2,4,0,1
SH01_002,25.426505,97.34072,30.61,48.65,51.68,102.78,24.2,91.7,0.4138,41.2,0.7065,17.9,0.6463,1.55,2942.9,0.414,1,2,4,1,1
SH03_001,25.373912,93.317302,0.5,1.26,2.1,3.98,19.0,36.2,0.722,30.6,0.9141,10.1,0.7383,1.71,1823.4,2.182,1,1,2,1,0
NH37_003,29.441446,94.468204,9.88,16.69,39.57,50.09,27.2,49.4,0.1176,59.1,0.3672,15.8,0.7332,15.31,1338.4,0.419,2,1,4,1,0
NH37_004,28.779456,93.626274,0.81,1.29,1.49,2.83,26.4,79.7,0.1484,61.6,0.4242,28.0,0.1479,8.12,2305.4,1.208,2,3,5,3,0
NH37_005,28.057652,91.705937,5.78,13.24,17.69,22.97,16.9,81.4,0.1004,61.2,0.7104,21.9,0.2895,5.24,1716.6,1.259,3,0,5,0,0
NH37_004,24.754295,92.243814,10.06,29.58,54.96,89.77,19.3,75.6,0.4904,45.2,0.5018,6.5,0.7287,7.81,1214.2,5.15,2,3,5,3,1
NH37_002,24.166236,97.23665,1.26,2.17,3.59,4.61,19.3,87.8,0.2643,55.6,0.1588,27.4,0.3079,8.16,574.9,2.378,3,2,1,2,0
SH03_001,24.964769,92.719251,0.78,1.58,1.62,2.9,19.6,89.4,0.3269,38.2,0.5745,13.6,0.6852,1.75,1672.8,4.429,1,0,4,1,0
NH27_002,29.15752,94.931428,1.04,2.41,3.21,4.05,30.8,84.9,0.2977,37.3,0.6938,11.8,0.7463,4.23,1252.2,6.071,4,1,5,1,0
NH13_003,28.489594,94.066649,1.31,4.12,4.72,7.19,23.1,62.2,0.4312,39.9,0.1899,4.9,0.8047,4.57,210.1,9.669,6,0,3,4,1
NH15_002,26.876918,96.551501,2.63,3.85,8.47,11.6,12.0,68.2,0.718,34.1,0.2073,7.5,0.5797,3.31,1761.5,1.226,1,1,5,1,0
SH03_001,29.328293,95.534214,1.7,2.26,3.93,6.99,18.1,77.3,0.3141,51.7,0.8144,12.8,0.7274,3.18,674.4,0.05,1,1,2,1,0
NH15_003,24.806202,90.321016,0.74,1.48,2.22,4.1,19.2,87.1,0.6958,34.0,0.4392,15.2,0.4923,26.67,424.3,0.322,5,1,2,2,1
NH13_007,27.075327,92.436902,29.28,43.78,64.99,114.02,24.5,59.7,0.1729,52.5,0.5297,4.4,0.8241,1.35,3152.0,7.875,3,3,5,2,1
SH01_002,25.007722,95.181734,0.86,3.12,4.04,5.58,32.8,88.5,0.4692,43.2,0.292,28.7,0.1,44.0,3194.2,2.439,3,0,3,2,1
NH37_004,25.685357,90.942447,0.42,1.53,1.55,3.1,26.7,66.2,0.2613,47.5,0.4729,23.6,0.33,20.6,2222.2,0.05,5,1,8,3,0
NH37_002,29.170743,93.576482,6.42,13.77,16.71,23.63,21.4,57.2,0.3778,51.0,0.6514,27.5,0.1,15.55,1379.4,3.171,3,0,5,2,0
NH15_003,28.775532,92.146822,4.06,10.29,12.83,24.17,16.9,75.9,0.2563,53.7,0.7822,26.4,0.1722,5.14,2655.8,5.202,3,0,2,3,0
NH13_004,24.559893,90.198608,5.94,22.58,37.31,53.38,30.5,96.7,0.6884,40.6,0.7695,19.8,0.4891,3.68,1764.4,3.653,2,2,4,1,0
NH15_002,25.372491,97.378025,29.28,42.17,64.88,109.84,20.2,69.3,0.1745,61.8,0.9787,9.6,0.6902,0.87,2471.2,0.064,5,0,4,3,0
NH15_004,27.269791,96.856107,3.12,5.17,9.24,12.0,13.5,66.7,0.3282,48.5,0.1596,14.6,0.4626,39.19,704.9,4.16,4,0,4,0,0
SH02_001,24.33744,95.455951,1.29,2.65,2.93,4.94,24.1,58.8,0.5919,42.6,0.6627,10.3,0.6526,50.76,3310.4,6.833,1,1,3,2,0
NH13_010,27.025466,91.247899,0.09,0.26,0.4,0.52,14.6,70.2,0.8067,26.7,0.9268,9.0,0.8087,7.86,1084.5,2.217,4,0,3,2,0
NH13_005,27.214703,97.311652,0.44,1.07,1.33,1.99,26.0,60.9,0.2534,51.4,0.4794,2.2,0.9048,0.07,471.7,2.308,5,3,3,1,0
NH15_003,25.600319,94.557101,1.02,5.43,5.59,9.89,19.6,74.2,0.5362,43.3,0.6329,19.4,0.4942,8.74,2383.2,0.05,1,1,2,1,1
SH03_001,25.612176,97.138781,0.14,0.43,1.07,1.41,20.2,74.8,0.2041,60.9,0.6548,16.6,0.4116,25.39,2074.2,6.447,2,3,6,3,0
NH15_005,25.259936,90.027858,0.12,0.3,0.47,0.8,5.5,79.1,0.1735,56.9,0.6079,8.8,0.779,35.36,375.9,0.988,5,1,6,1,0
NH15_002,29.14622,91.035725,1.66,4.02,5.54,8.1,28.5,76.7,0.2227,51.3,0.8186,28.1,0.2847,5.42,1854.1,0.798,1,1,6,0,0
NH27_001,26.138791,94.914801,4.82,9.51,14.54,21.92,14.9,88.3,0.1748,53.1,0.4504,13.8,0.6183,12.52,857.7,2.016,8,0,0,2,1
NH37_005,27.21898,96.685284,0.66,1.75,3.85,5.23,17.7,65.7,0.3957,51.7,0.1845,8.4,0.8178,28.43,2416.3,0.696,2,3,5,4,1
NH13_009,25.65866,91.053523,7.09,8.28,14.96,25.93,23.1,62.2,0.2011,51.6,0.5607,21.0,0.3645,6.51,2696.7,1.701,3,1,4,2,1
SH03_001,27.864652,92.141656,5.11,10.21,9.42,17.52,21.1,77.9,0.4166,44.8,0.8793,7.3,0.8165,11.55,267.7,6.775,5,0,7,1,0
NH37_003,24.557927,94.228965,4.57,20.48,28.58,36.93,35.8,91.7,0.341,44.8,0.6841,11.2,0.8519,14.83,843.5,10.216,5,0,1,2,0
NH13_002,24.394028,97.39739,41.01,61.3,91.96,154.91,11.7,90.0,0.6587,35.0,0.6439,17.6,0.5095,12.66,3075.7,4.509,1,0,7,0,0
NH15_003,28.093561,95.857421,55.71,122.95,171.64,250.0,19.7,74.6,0.5312,35.8,0.794,29.6,0.1,5.11,2790.1,6.291,2,1,1,2,0
SH02_001,27.996674,96.811433,4.13,7.08,15.67,20.58,26.7,75.8,0.4058,46.5,0.3608,16.0,0.6958,3.97,1203.9,3.656,1,0,6,1,0
NH15_002,25.457507,94.897597,0.77,1.32,2.03,3.88,19.3,69.3,0.5258,35.7,0.1361,8.4,0.8991,15.22,2424.7,0.167,4,0,4,0,0
NH37_003,25.952757,96.455759,2.01,3.22,4.73,8.06,22.0,72.2,0.5473,38.1,0.602,3.7,0.9015,8.86,1861.3,4.425,5,3,5,0,0
NH37_004,29.264933,93.604247,9.48,25.7,35.1,66.86,37.5,29.9,0.4261,43.9,0.1437,18.3,0.4301,9.57,1250.3,0.234,5,0,2,1,1
NH27_002,24.573817,90.656021,0.47,1.26,1.64,2.12,22.4,81.4,0.477,40.6,0.8591,13.3,0.6109,14.38,3493.2,6.484,1,1,5,1,0
SH01_002,25.007309,95.163592,8.54,17.23,43.86,56.08,30.4,83.4,0.2774,47.5,0.2429,19.1,0.5926,39.48,574.5,0.05,6,1,6,1,0
NH13_005,26.365211,94.331357,0.68,2.7,4.49,5.82,25.9,81.2,0.0708,56.1,0.7574,11.2,0.611,3.96,3421.5,1.473,5,0,4,3,0
NH37_001,25.551544,93.437195,2.14,5.65,6.19,10.16,26.4,65.9,0.5327,39.1,0.8887,4.2,1.0,38.97,1783.0,1.99,2,2,4,2,1
NH37_002,27.569547,91.81743,0.37,0.73,1.54,2.39,20.8,59.0,0.3018,43.6,0.542,20.5,0.3334,9.87,2592.9,0.671,5,4,3,1,0
NH13_005,27.798309,95.738363,0.29,0.54,0.9,1.16,12.2,88.0,0.2535,45.9,0.1554,8.5,0.6924,0.86,903.8,2.892,6,0,4,2,0
NH27_001,26.895134,96.017158,1.15,2.07,3.83,5.0,28.5,76.0,0.2352,55.1,0.6074,12.7,0.5405,2.14,2475.2,0.666,1,2,4,1,0
NH13_004,27.361585,92.504229,6.63,16.71,23.06,45.8,25.3,52.6,0.1807,54.4,0.4129,26.1,0.2223,38.67,2372.2,3.172,5,4,2,0,0
NH15_004,26.383815,96.843803,0.75,1.02,1.53,2.77,25.2,75.8,0.2222,50.6,0.4789,28.7,0.3623,12.52,1238.4,1.812,6,0,3,0,0
NH13_010,28.18213,92.547011,11.97,38.45,43.97,70.64,21.1,44.9,0.5595,40.6,0.8213,4.9,0.7971,4.47,3460.6,6.66,1,2,1,0,0
NH13_005,24.231542,90.528231,0.8,1.46,2.4,3.31,18.1,52.8,0.1017,57.4,0.6224,28.7,0.1982,7.94,461.0,2.188,1,1,4,0,0
NH27_005,25.720902,90.982268,0.25,0.52,1.02,1.66,29.9,79.3,0.2936,51.4,0.7056,21.2,0.5414,25.64,3082.0,0.09,0,2,3,1,0
NH13_008,27.764365,93.507769,1.47,4.45,5.92,10.54,24.0,83.2,0.3676,44.9,0.5717,10.1,0.861,9.7,3458.6,2.128,1,0,4,1,0
NH13_008,25.813048,90.314945,5.2,10.42,14.31,19.12,11.0,39.8,0.1366,55.4,0.6667,9.6,0.6489,38.51,770.8,0.983,2,1,5,1,0
SH01_001,24.431944,95.231777,2.73,4.87,5.79,9.61,21.7,76.5,0.2353,50.4,0.4353,18.0,0.4411,6.78,1650.3,0.939,0,1,2,2,0
SH01_002,25.897574,95.822238,1.56,5.35,4.87,9.13,20.2,96.3,0.408,44.1,0.7095,18.3,0.6524,15.99,1280.1,4.135,3,0,6,0,0
NH13_002,27.913221,93.930906,11.36,37.07,48.1,69.7,6.2,24.9,0.4811,41.5,0.7919,12.1,0.5654,19.09,1664.1,0.076,4,1,3,2,0
NH13_009,24.670917,96.578783,2.03,2.96,6.41,8.44,17.5,72.6,0.1921,51.4,0.7675,21.7,0.5888,4.59,2039.7,3.365,1,0,4,2,0
NH27_002,27.985473,97.048006,0.56,1.22,2.57,3.82,37.6,71.4,0.2005,47.8,0.5471,3.4,0.7568,15.23,1477.2,1.806,2,0,6,3,0
NH27_004,28.265006,93.146374,0.41,0.66,1.21,1.51,7.8,54.4,0.1463,53.9,0.7455,22.4,0.3131,6.73,143.7,1.902,1,0,4,1,0
SH03_001,27.494154,90.386279,4.47,19.05,33.5,43.95,15.1,84.7,0.0829,59.8,0.4208,7.1,0.658,1.93,2571.4,5.684,5,1,5,2,1
NH37_002,25.343287,91.480734,0.52,1.89,2.33,4.07,7.4,76.0,0.2226,53.6,0.8681,17.4,0.7967,23.1,868.6,1.626,3,2,3,1,0
NH13_001,28.429124,94.763644,0.58,2.34,2.79,4.67,12.5,87.3,0.4907,42.0,0.4508,10.2,0.6996,17.48,1235.3,2.774,4,0,7,1,1
SH01_002,25.179434,92.82454,5.27,12.12,18.0,32.22,11.0,87.1,0.0572,60.6,0.929,25.4,0.2254,0.15,2918.3,0.772,3,1,5,3,0
NH13_005,28.982015,94.974572,35.81,78.19,87.47,131.08,14.9,73.0,0.2674,42.2,0.2739,5.6,1.0,8.06,233.7,0.286,3,0,8,0,0
NH13_004,27.886551,94.833861,2.4,4.71,7.31,10.51,32.3,63.5,0.8803,27.8,0.8272,9.8,0.8049,7.59,3238.9,4.69,5,3,2,4,0
NH27_001,24.30096,94.361335,0.74,3.14,4.42,6.1,27.4,71.3,0.8893,24.7,0.9176,22.8,0.3803,30.7,2458.7,3.192,4,0,3,1,0
NH37_004,28.396079,90.915311,0.85,3.1,4.83,7.33,20.4,86.4,0.2179,47.2,0.6819,23.5,0.4544,9.59,1494.5,0.396,2,1,3,1,0
NH13_002,26.785384,91.901548,0.62,1.97,2.1,3.9,32.0,33.6,0.7266,26.0,0.9552,6.1,0.9149,3.24,2718.0,1.007,2,0,2,3,0
NH13_006,26.489569,92.609535,1.01,2.67,2.58,4.49,19.1,80.8,0.5575,31.4,0.7812,24.7,0.4455,12.6,1448.2,1.22,1,0,4,2,0
NH37_003,26.312812,96.048019,0.99,1.57,2.9,4.52,16.3,81.5,0.4313,52.6,0.8531,24.6,0.258,8.62,3126.2,2.617,5,2,2,1,0
NH13_008,27.336465,94.953116,3.25,11.39,15.36,26.44,19.4,53.7,0.845,33.9,0.5151,18.6,0.4386,25.24,2063.4,5.556,0,0,1,2,0
NH27_001,27.985182,94.665994,1.65,3.32,3.36,6.53,12.5,93.4,0.4382,43.4,0.8082,27.8,0.3184,32.05,1664.6,1.446,3,1,3,0,0
NH15_003,28.927871,94.875458,11.22,27.6,38.0,49.55,10.7,90.0,0.3092,52.0,0.9458,15.8,0.4805,1.92,1142.4,1.245,3,1,2,1,0
NH37_003,25.501196,93.574656,1.86,3.08,4.12,6.28,26.0,76.3,0.3209,46.5,0.492,12.1,0.672,12.32,3435.5,0.109,2,3,2,4,0
NH15_005,27.46927,90.005164,0.93,1.63,3.0,4.42,24.0,96.2,0.2764,44.1,0.6721,17.6,0.5952,4.73,804.8,0.05,1,1,8,0,0
NH15_001,27.774884,91.248629,7.32,21.82,23.46,44.21,14.3,66.2,0.1522,51.9,0.8325,12.5,0.7553,7.87,199.8,0.352,1,0,3,2,0
NH15_001,27.711384,90.780327,0.94,3.71,5.89,7.62,24.8,66.2,0.5114,35.5,0.4531,5.9,1.0,9.45,2487.9,0.282,2,1,5,2,1
NH27_001,26.711504,90.192774,1.76,1.94,4.7,6.19,25.0,95.4,0.2161,49.4,0.4704,22.8,0.483,24.11,2319.9,2.216,3,2,7,2,1
NH37_001,26.150624,92.15997,0.83,3.73,4.78,7.74,18.4,70.0,0.1484,51.7,0.8778,11.7,0.6844,14.36,2763.7,0.357,1,1,3,3,0
NH37_003,28.193083,95.765522,9.78,26.48,32.22,57.59,16.3,70.1,0.6399,33.5,0.3969,12.3,0.6331,4.67,565.3,0.541,0,0,4,0,0
NH37_003,25.650054,90.586515,2.34,4.39,8.37,11.34,26.7,56.4,0.2198,54.3,0.3021,19.2,0.3679,9.82,1466.6,5.284,4,2,8,1,0
NH13_007,25.144292,90.557953,9.09,15.79,28.56,42.49,24.7,63.7,0.8129,21.2,0.2637,23.1,0.3969,47.96,3179.9,2.02,5,0,4,2,0
SH02_001,27.002061,90.656833,1.15,2.82,3.99,5.32,32.4,69.1,0.5226,25.0,0.6722,22.0,0.3686,10.55,325.7,1.349,3,2,4,0,0
NH37_002,25.47186,91.777627,8.27,10.85,21.89,33.96,24.6,52.1,0.3115,51.9,0.6406,9.6,0.8969,9.75,729.3,5.717,3,1,3,0,0
NH27_002,24.182782,91.256995,1.3,3.97,7.91,10.31,11.4,72.1,0.3702,42.3,0.2585,8.4,0.7873,14.57,1735.6,4.948,6,1,2,1,0
SH01_002,24.283667,89.807501,6.2,12.97,18.17,25.42,12.8,85.8,0.2925,48.3,0.2617,14.6,0.6097,8.17,517.2,1.551,2,1,3,3,1
SH02_001,27.822558,91.829068,7.95,10.37,17.32,28.6,20.7,95.6,0.3691,36.3,0.3594,2.1,0.8469,21.9,366.8,3.902,1,1,6,1,0
NH27_001,29.352302,97.371467,0.21,0.66,1.44,1.98,26.9,73.2,0.2555,47.0,0.3985,17.8,0.3437,11.37,534.8,2.411,6,0,7,5,0
NH27_004,26.500786,92.290946,0.88,4.86,4.87,8.17,23.9,82.8,0.2973,54.5,0.5837,25.7,0.185,6.48,3128.5,1.88,8,1,7,2,0
NH15_005,24.808836,91.326695,8.42,13.26,17.75,28.22,18.3,54.2,0.6867,32.2,0.2542,13.1,0.5344,14.88,3088.8,8.557,1,0,2,2,1
NH27_003,28.499458,93.516997,5.73,13.43,21.86,35.27,11.9,63.2,0.5693,34.2,0.363,15.3,0.5428,2.67,1843.7,0.581,0,1,5,1,0
NH13_010,25.437897,91.466137,8.16,14.79,26.73,42.73,30.8,68.7,0.6894,34.9,0.9599,15.7,0.6557,14.64,3202.3,1.317,4,1,5,1,0
NH27_002,29.475946,94.009268,1.39,2.59,6.14,8.56,30.5,77.3,0.32,54.4,0.8857,17.9,0.6318,0.69,730.4,12.339,2,0,4,1,0
NH13_003,27.097953,92.78505,13.49,33.51,36.62,63.83,13.6,41.9,0.5701,33.4,0.3621,11.6,0.7226,0.18,299.5,9.396,1,0,1,0,0
SH02_001,25.279479,96.605678,0.71,1.2,1.76,2.94,26.0,90.6,0.9004,28.5,0.3526,17.8,0.5279,3.9,2407.8,4.627,5,1,3,0,0
NH13_008,26.728026,96.844978,0.23,0.33,0.6,0.91,23.5,60.1,0.5207,31.6,0.7002,28.0,0.1,29.3,2061.7,0.203,1,0,6,2,0
NH37_005,25.844597,95.190572,0.86,2.86,2.92,5.01,26.1,28.7,0.4719,50.7,0.8979,13.2,0.5657,16.29,1612.6,0.798,2,2,5,0,0
NH13_001,28.287096,91.360846,6.0,20.06,21.28,39.42,31.1,91.2,0.6083,35.6,0.9308,3.1,0.9819,10.37,2484.3,0.611,3,0,6,1,0
NH13_005,24.581987,93.349019,0.34,0.88,1.15,1.61,30.6,86.9,0.8401,24.8,0.3169,20.0,0.5125,3.32,2852.6,3.153,4,0,1,1,0
SH03_001,28.713515,92.051758,0.17,0.47,0.64,0.94,25.0,92.2,0.662,32.0,0.1129,29.7,0.1,3.45,453.2,0.774,3,0,5,2,0
SH01_001,28.220353,95.846737,0.15,0.38,0.52,0.66,20.5,87.5,0.3545,45.7,0.3497,27.6,0.1484,26.69,3234.2,1.057,3,1,2,2,0
NH13_007,28.737501,89.924641,4.6,8.35,14.96,20.7,20.2,77.2,0.7015,34.4,0.5615,23.2,0.3506,11.5,888.0,0.89,2,5,5,3,1
NH13_004,28.922466,94.801186,0.27,0.34,0.65,0.97,20.7,71.3,0.1979,51.3,0.5689,21.9,0.2141,5.48,1946.5,0.524,5,1,4,1,0
NH27_005,25.263778,92.188847,1.61,4.81,9.24,15.94,38.4,74.9,0.5976,44.4,0.743,9.0,0.6674,8.09,296.7,5.938,5,0,1,2,0
SH03_001,26.865532,93.403735,0.56,1.45,2.61,4.67,22.3,68.7,0.4408,48.0,0.4406,19.7,0.6738,17.72,2128.7,2.389,5,1,5,1,0
NH13_006,28.674572,92.187061,0.65,1.4,1.65,2.51,26.7,82.3,0.3089,45.3,0.1804,27.3,0.4197,40.09,222.5,4.85,1,2,1,4,1
NH37_005,26.075634,92.508883,0.4,0.88,1.16,1.83,24.5,92.2,0.3454,42.1,0.7733,13.1,0.5841,14.2,1127.2,0.813,1,0,5,2,0
NH13_009,24.332242,94.892592,1.11,3.09,6.13,9.86,16.1,87.5,0.181,53.3,0.8426,14.8,0.6637,16.87,2878.4,1.568,2,2,4,0,0
NH27_003,25.603989,94.285306,0.74,0.85,1.63,2.57,24.9,87.6,0.2742,50.7,0.7726,10.1,0.7418,3.85,1385.4,0.44,6,1,3,2,0
NH15_003,25.330562,91.579487,1.69,3.73,4.14,7.34,18.0,86.1,0.0903,54.3,0.6948,14.9,0.6015,33.16,2682.7,1.857,3,0,2,3,0
NH13_004,28.785344,90.03601,2.56,5.38,8.12,12.96,16.3,55.6,0.3919,43.7,0.5773,4.4,0.8478,3.66,2981.1,5.688,6,1,2,1,0
NH13_010,26.551155,96.291368,4.46,9.27,8.92,17.42,25.6,26.2,0.5448,41.0,0.7946,26.6,0.1834,10.68,2469.8,2.283,2,2,2,0,0
NH37_002,27.759493,93.490761,5.99,15.88,18.26,27.33,14.4,63.1,0.446,47.7,0.6153,6.0,0.7531,8.5,3486.5,1.377,2,0,4,2,0
NH27_004,29.291655,94.464223,1.63,4.9,6.21,9.31,27.3,58.1,0.4904,36.4,0.7019,27.8,0.2319,32.41,2534.7,3.133,4,2,2,3,0
NH13_001,25.645533,93.461444,0.27,0.6,1.19,1.7,25.4,49.3,0.8555,15.4,0.1649,10.5,0.7491,10.35,149.5,5.466,4,2,4,4,1
SH02_002,28.186598,94.46584,2.7,7.02,10.13,14.18,29.6,74.3,0.2092,49.6,0.5896,6.6,0.896,22.18,310.8,1.481,3,0,3,3,0
NH37_005,24.125203,94.527688,3.61,8.86,13.0,18.52,24.9,91.3,0.3765,35.8,0.4851,9.5,0.9529,1.82,2902.2,4.174,3,1,3,1,0
SH01_002,24.572639,89.815812,1.39,3.18,4.25,5.73,16.3,68.0,0.5228,34.0,0.8982,20.1,0.6598,17.59,2695.8,0.316,1,0,5,1,0
SH02_001,24.890258,93.806095,0.96,1.78,2.67,4.94,28.7,73.6,0.3178,34.1,0.9366,6.1,0.8865,10.61,1769.0,2.242,4,1,1,1,0
NH13_005,25.718301,93.566231,24.5,121.87,181.0,236.33,29.0,93.7,0.2982,55.2,0.9265,18.7,0.2529,12.58,941.6,0.408,3,2,7,0,1
NH13_003,26.21643,90.437795,0.29,0.58,0.75,1.21,27.4,63.6,0.7306,21.2,0.755,13.9,0.3782,11.61,769.5,0.955,4,0,6,1,0
NH27_004,26.623587,95.44329,1.68,6.54,10.32,14.75,26.4,91.0,0.5169,49.8,0.3796,12.0,0.6796,4.56,2029.5,0.05,2,1,3,1,0
NH13_006,25.349322,91.516117,8.61,12.38,17.14,31.96,13.1,77.5,0.361,36.3,0.7487,13.4,0.6982,5.99,551.5,1.061,4,1,8,2,0
NH13_005,24.364184,90.119845,1.11,1.41,2.6,4.58,27.1,64.7,0.5212,43.7,0.6162,7.0,0.8629,49.57,1596.0,3.672,6,2,3,4,0
NH15_005,27.726377,95.884324,1.28,3.16,4.55,5.84,14.5,85.4,0.6378,32.3,0.9131,3.1,0.7232,16.24,1876.2,1.666,6,0,3,0,1
SH02_001,24.130137,96.361514,0.8,1.4,2.28,4.21,18.3,73.3,0.1042,60.0,0.2418,27.8,0.166,1.94,2988.2,2.097,2,0,4,1,0
NH27_004,28.452088,91.55335,0.99,3.05,4.73,7.39,17.0,20.0,0.2272,54.7,0.9397,11.3,0.6507,3.77,1687.0,1.383,4,1,4,4,0
NH37_001,29.110352,94.9941,6.01,11.68,13.75,26.03,12.6,56.6,0.4939,34.6,0.7886,14.7,0.6417,7.88,2482.5,1.883,5,1,4,1,0
NH13_006,27.907029,89.73812,0.68,2.23,2.96,5.6,23.1,55.6,0.4426,50.6,0.483,11.7,0.678,49.16,2402.1,1.288,1,1,6,2,0
NH15_001,27.277783,95.252855,55.23,124.68,199.55,250.0,21.8,72.0,0.1265,47.8,0.8582,19.0,0.5484,8.19,1538.7,4.626,3,2,6,2,1
NH27_001,27.613602,93.279117,0.54,1.56,2.71,3.92,30.0,50.7,0.3368,44.8,0.7918,3.3,1.0,10.35,2244.7,2.01,0,1,5,2,0
NH13_005,27.587221,95.80212,11.15,23.12,35.12,50.83,29.2,56.0,0.4656,50.5,0.6402,3.2,0.8108,13.9,2218.1,1.133,3,1,4,2,0
NH37_001,29.124378,92.726362,2.06,5.2,9.2,15.82,23.1,76.9,0.3749,46.7,0.5391,15.5,0.4074,5.45,2937.1,1.358,2,1,3,0,0
NH13_001,29.303682,92.403283,1.02,3.7,4.69,8.6,26.7,90.3,0.4609,40.4,0.5946,4.6,0.7765,17.74,546.7,6.191,3,2,4,0,1
NH13_010,26.346914,96.174044,11.25,27.51,39.63,57.92,21.4,84.6,0.0308,58.6,0.5809,21.3,0.3135,4.72,2521.1,1.988,3,2,7,6,0
NH13_008,27.393935,89.99758,0.19,0.44,0.45,0.79,21.3,59.9,0.01,60.6,0.5253,18.4,0.5142,8.36,2911.3,3.842,3,3,7,3,1
NH27_001,28.415439,91.14117,1.98,4.75,7.79,13.4,22.8,92.2,0.5009,45.2,0.4963,6.5,0.8846,3.42,1330.1,0.712,5,2,0,1,0
SH02_001,24.00571,92.873392,0.54,1.09,1.7,2.71,21.1,30.5,0.1082,58.5,0.456,3.0,1.0,28.96,1630.9,6.921,1,2,1,0,0
NH13_005,26.898588,94.291804,1.04,1.52,2.28,4.01,23.3,77.7,0.6573,31.7,0.9134,3.7,0.8609,0.26,2334.4,0.433,2,3,2,1,0
NH27_004,27.59082,89.739366,0.79,1.3,2.94,3.76,26.0,97.2,0.5794,39.7,0.4064,4.1,0.7758,29.8,1866.2,0.11,1,1,4,0,0
NH37_005,27.94463,94.128637,0.42,0.8,1.29,1.92,14.7,58.4,0.3721,34.6,0.7767,11.1,0.7326,16.5,3235.1,1.584,3,1,3,2,0
SH03_001,26.028342,92.614393,0.11,0.42,0.38,0.73,19.6,66.3,0.4097,46.2,0.4337,1.7,0.8161,3.25,2968.5,0.173,2,2,3,0,1
SH02_001,25.626044,94.551016,1.59,5.25,8.21,12.73,26.7,55.7,0.3867,42.0,0.4803,19.4,0.4514,5.64,3388.6,2.173,3,0,5,4,0
NH13_004,25.001784,96.683699,0.87,2.57,4.5,6.74,18.7,56.4,0.5089,38.1,0.7128,11.7,0.7695,0.08,2028.7,0.413,2,0,7,1,0
NH27_003,27.067986,93.094714,1.43,2.85,2.95,4.85,18.8,81.1,0.2221,53.5,0.5805,11.2,0.6282,2.62,2114.6,3.537,4,2,3,1,0
NH37_003,29.056169,93.970256,2.51,11.01,16.3,21.39,28.1,27.4,0.762,33.6,0.3255,17.2,0.3662,2.72,700.3,1.044,6,0,5,1,1
NH13_004,28.92788,93.263482,1.81,5.72,9.13,13.91,17.6,60.8,0.1645,47.5,0.4253,1.3,1.0,0.8,2296.9,4.793,3,0,3,2,0
NH13_008,25.979813,90.612619,0.72,2.67,2.91,5.09,24.6,81.2,0.1543,54.2,0.1732,16.4,0.6013,10.23,2739.1,0.501,6,1,1,0,1
SH02_001,25.418203,95.80697,64.4,122.89,165.59,250.0,22.9,60.0,0.4776,33.8,0.4255,17.3,0.4562,9.51,1584.3,0.494,4,1,5,1,1
